simulation_id,sample_index,input_sha256,instance_position,repetition,algorithm,algorithm_identity,implementation_revision,order_in_pair,wall_clock_seconds,algorithm_runtime_seconds,status,certificate_status,failure_message,result_sha256,iterations,scenario_evaluations,exact_oracle_calls,complete_oracle_calls,candidate_hits,full_exact_certification_calls,complete_full_exact_certification_calls,first_stage_sha256,objective,worst_loss,worst_scenario,full_exact_certificate,decisions_json,scientific_decision_sha256,row_sha256,replicate_id,seed,item_size,benchmark_instance_id,B_ref,B_used,B_over_B_ref,item_prefix_sha256,scenario_sha256,scaled_retry_count,witness_gated_retry_count,execution_sequence
LA-0793,793,5baae0039e1476b3799f9656e10b5353f1dae7e8f21eb6a57a77d9b280a0a6ba,79,3,A0,R3_V2_A0_STANDARD_CCG,A0_PRODUCTION,1,4.3506962999817915,3.6663254000013694,certified,PASS,,531a2c019f688676ca7275cb99aea137eda5d69d96e5a352959520d239ffbbd4,2,200,2,2,unavailable,unavailable,unavailable,9f3adc06e94d131ce0456ca5d72bf007199244e480ef546d635258b11b0f8fb2,1546650115.4526837,1541023556.441781,E5C-20261127-049,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":423469497.6502073,""Q"":0.0,""R"":""R0""}}",c6b0e92f43d79410682a6bffbb6947cf668c1c4c1d79987cf73726ae5a581427,2552e9e562db3deea1e5d2817e08dbfd6dffecfa7a1ac624b6c8397abc6810b2,E5C-R27,20261127,3,E5C-R27-I3,26305611.327215504,26305611.327215504,1.0,c4fd7a0966ae7f818e0793d6219433870eeae6050a8777d8a64672e54466e631,57f1cb063d82bc962335f67eb6bf07731db93dfbc2f3e4235e73d9bba5c254d6,0,0,473
LA-0793,793,5baae0039e1476b3799f9656e10b5353f1dae7e8f21eb6a57a77d9b280a0a6ba,79,3,A1,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,2,3.6518266000202857,3.632425800024066,certified,PASS,,a9c8567e8a1d4b9ffb7a23ce8a16bd30e3ecc266c1afbfb37012e273ed1a2ed4,2,202,unavailable,unavailable,0,2,2,9f3adc06e94d131ce0456ca5d72bf007199244e480ef546d635258b11b0f8fb2,1546650115.4526837,1541023556.441781,E5C-20261127-049,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":423469497.6502073,""Q"":0.0,""R"":""R0""}}",c6b0e92f43d79410682a6bffbb6947cf668c1c4c1d79987cf73726ae5a581427,dadc452e02545b68b0aa5d22298a7358fc5e7b8eea4c0f7167c7ff031b7c2d6e,E5C-R27,20261127,3,E5C-R27-I3,26305611.327215504,26305611.327215504,1.0,c4fd7a0966ae7f818e0793d6219433870eeae6050a8777d8a64672e54466e631,57f1cb063d82bc962335f67eb6bf07731db93dfbc2f3e4235e73d9bba5c254d6,0,0,474
LA-0793,793,5baae0039e1476b3799f9656e10b5353f1dae7e8f21eb6a57a77d9b280a0a6ba,80,1,A1,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,1,5.504586800001562,5.477521700027864,certified,PASS,,36853f8636a868cdc73811ad7f3dd71e4ce205f49304f9783f4febde9b2f4231,2,202,unavailable,unavailable,0,2,2,d042787e178386088b2cd24a615516b80840dff16517f9ba449df1beda6a0af3,2825361472.1177115,2815030973.726857,E5C-20261127-049,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Preservation_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":777500236.9253829,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",63980c4b6987e837449ac50648f397a9d2825a535b7c8a894e7c583daf18c7a1,e353cc3fe142497f46668ec1bb22f0a828aecb9e4956d93d2a6b1decbbfd9f6c,E5C-R27,20261127,6,E5C-R27-I6,48297738.45074264,48297738.45074264,1.0,dca71db42df4a491280eca7fce5681e4a949d99b3a63142fcd3613122c16baa3,57f1cb063d82bc962335f67eb6bf07731db93dfbc2f3e4235e73d9bba5c254d6,0,0,475
LA-0793,793,5baae0039e1476b3799f9656e10b5353f1dae7e8f21eb6a57a77d9b280a0a6ba,80,1,A0,R3_V2_A0_STANDARD_CCG,A0_PRODUCTION,2,6.577717299980577,5.439871700014919,certified,PASS,,ac9ceb07831ff9b037002c4b11abeb8c988620de95b270d6cf618d6f36684a32,2,200,2,2,unavailable,unavailable,unavailable,d042787e178386088b2cd24a615516b80840dff16517f9ba449df1beda6a0af3,2825361472.1177115,2815030973.726857,E5C-20261127-049,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Preservation_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":777500236.9253829,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",63980c4b6987e837449ac50648f397a9d2825a535b7c8a894e7c583daf18c7a1,09d2e9bb50a01b185208869713d3934ffc45dd1d8ec785146a6d90dfc03b9556,E5C-R27,20261127,6,E5C-R27-I6,48297738.45074264,48297738.45074264,1.0,dca71db42df4a491280eca7fce5681e4a949d99b3a63142fcd3613122c16baa3,57f1cb063d82bc962335f67eb6bf07731db93dfbc2f3e4235e73d9bba5c254d6,0,0,476
LA-0793,793,5baae0039e1476b3799f9656e10b5353f1dae7e8f21eb6a57a77d9b280a0a6ba,80,2,A0,R3_V2_A0_STANDARD_CCG,A0_PRODUCTION,1,6.582736000011209,5.466011699987575,certified,PASS,,f58cd554e023dab984d618049bff9de18e6333c2393811ef0135fd4da2067317,2,200,2,2,unavailable,unavailable,unavailable,d042787e178386088b2cd24a615516b80840dff16517f9ba449df1beda6a0af3,2825361472.1177115,2815030973.726857,E5C-20261127-049,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Preservation_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":777500236.9253829,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",63980c4b6987e837449ac50648f397a9d2825a535b7c8a894e7c583daf18c7a1,bd3a668807b984cb3511681039d4d92b3e1229fe0a20afcfaa9be9e7c754d4bf,E5C-R27,20261127,6,E5C-R27-I6,48297738.45074264,48297738.45074264,1.0,dca71db42df4a491280eca7fce5681e4a949d99b3a63142fcd3613122c16baa3,57f1cb063d82bc962335f67eb6bf07731db93dfbc2f3e4235e73d9bba5c254d6,0,0,477
LA-0793,793,5baae0039e1476b3799f9656e10b5353f1dae7e8f21eb6a57a77d9b280a0a6ba,80,2,A1,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,2,5.5342764999950305,5.50759090000065,certified,PASS,,75a4cea24585ebdd6a475324d7a041e7f3a0493d01593a332fb9f96ed01375a6,2,202,unavailable,unavailable,0,2,2,d042787e178386088b2cd24a615516b80840dff16517f9ba449df1beda6a0af3,2825361472.1177115,2815030973.726857,E5C-20261127-049,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Preservation_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":777500236.9253829,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",63980c4b6987e837449ac50648f397a9d2825a535b7c8a894e7c583daf18c7a1,bb20af5f7769379eb1349dd97cd5448765f244863113331d223221734b3d71c6,E5C-R27,20261127,6,E5C-R27-I6,48297738.45074264,48297738.45074264,1.0,dca71db42df4a491280eca7fce5681e4a949d99b3a63142fcd3613122c16baa3,57f1cb063d82bc962335f67eb6bf07731db93dfbc2f3e4235e73d9bba5c254d6,0,0,478
LA-0793,793,5baae0039e1476b3799f9656e10b5353f1dae7e8f21eb6a57a77d9b280a0a6ba,80,3,A1,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,1,5.515196799999103,5.4904287999961525,certified,PASS,,f62e885c86775e151a8b2a365b2e224fcd1bcfe9e42c0fd911f443898d065b18,2,202,unavailable,unavailable,0,2,2,d042787e178386088b2cd24a615516b80840dff16517f9ba449df1beda6a0af3,2825361472.1177115,2815030973.726857,E5C-20261127-049,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Preservation_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":777500236.9253829,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",63980c4b6987e837449ac50648f397a9d2825a535b7c8a894e7c583daf18c7a1,053001df5e3a41bcc26fe3f5b29fa414d95976dd6e10eee1f82584ac554033ca,E5C-R27,20261127,6,E5C-R27-I6,48297738.45074264,48297738.45074264,1.0,dca71db42df4a491280eca7fce5681e4a949d99b3a63142fcd3613122c16baa3,57f1cb063d82bc962335f67eb6bf07731db93dfbc2f3e4235e73d9bba5c254d6,0,0,479
LA-0793,793,5baae0039e1476b3799f9656e10b5353f1dae7e8f21eb6a57a77d9b280a0a6ba,80,3,A0,R3_V2_A0_STANDARD_CCG,A0_PRODUCTION,2,6.56272699998226,5.429850800021086,certified,PASS,,9d343a059b6ee1b5c0c4d3e48fa971825f89fb8c565b6bde6d1c13bc36aa95e8,2,200,2,2,unavailable,unavailable,unavailable,d042787e178386088b2cd24a615516b80840dff16517f9ba449df1beda6a0af3,2825361472.1177115,2815030973.726857,E5C-20261127-049,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Preservation_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":777500236.9253829,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",63980c4b6987e837449ac50648f397a9d2825a535b7c8a894e7c583daf18c7a1,c2b1fbe09f5c8c72e288d4d3e7b9873b2df851422e1a470775baf8f8dc09a1d3,E5C-R27,20261127,6,E5C-R27-I6,48297738.45074264,48297738.45074264,1.0,dca71db42df4a491280eca7fce5681e4a949d99b3a63142fcd3613122c16baa3,57f1cb063d82bc962335f67eb6bf07731db93dfbc2f3e4235e73d9bba5c254d6,0,0,480
LA-0793,793,5baae0039e1476b3799f9656e10b5353f1dae7e8f21eb6a57a77d9b280a0a6ba,81,1,A0,R3_V2_A0_STANDARD_CCG,A0_PRODUCTION,1,8.620869599981233,7.0552941000205465,certified,PASS,,120bd6df468cfd3ea9a59303de96868d00becf8a287db715d09edba29cafd069,2,200,2,2,unavailable,unavailable,unavailable,2b9f8bd1ea99f37ae10a923fe18d707d1e39bf410703e3d9c7f561ce5dd0446a,4320646663.130172,4304561748.487681,E5C-20261127-049,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Preservation_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Preservation_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":1210592603.7927191,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",cf23fff7bccf44a3a2d4c979951b88b2c669a8a1ce6fa5282af021a25e227418,8a564da6317caedb65f0a7c6c503d9666df1da1843c4b05850f3735ab3809905,E5C-R27,20261127,9,E5C-R27-I9,75201115.28145495,75201115.28145495,1.0,6c3ed13d5050725830dce1db79d302fadf4afd0cf555d664d061dd0e8f551c3b,57f1cb063d82bc962335f67eb6bf07731db93dfbc2f3e4235e73d9bba5c254d6,0,0,481
LA-0793,793,5baae0039e1476b3799f9656e10b5353f1dae7e8f21eb6a57a77d9b280a0a6ba,81,1,A1,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,2,7.057617900019977,7.026884499995504,certified,PASS,,de55feaa02b0160c0c42066fd11a3cf722623f176e3b7c96105491debecc642a,2,202,unavailable,unavailable,0,2,2,2b9f8bd1ea99f37ae10a923fe18d707d1e39bf410703e3d9c7f561ce5dd0446a,4320646663.130172,4304561748.487681,E5C-20261127-049,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Preservation_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Preservation_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":1210592603.7927191,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",cf23fff7bccf44a3a2d4c979951b88b2c669a8a1ce6fa5282af021a25e227418,674998c4e4758bdce491bc7dea4b240600067f1af58626ad5b921656481570b0,E5C-R27,20261127,9,E5C-R27-I9,75201115.28145495,75201115.28145495,1.0,6c3ed13d5050725830dce1db79d302fadf4afd0cf555d664d061dd0e8f551c3b,57f1cb063d82bc962335f67eb6bf07731db93dfbc2f3e4235e73d9bba5c254d6,0,0,482
LA-0793,793,5baae0039e1476b3799f9656e10b5353f1dae7e8f21eb6a57a77d9b280a0a6ba,81,2,A1,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,1,7.1580792000168,7.125641699996777,certified,PASS,,d8d8e2a96d7d968df9b7cbbe53d4ac67529588e5627d066d6144351b401ccfa9,2,202,unavailable,unavailable,0,2,2,2b9f8bd1ea99f37ae10a923fe18d707d1e39bf410703e3d9c7f561ce5dd0446a,4320646663.130172,4304561748.487681,E5C-20261127-049,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Preservation_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Preservation_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":1210592603.7927191,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",cf23fff7bccf44a3a2d4c979951b88b2c669a8a1ce6fa5282af021a25e227418,c3b3cbd8bd911ac7f7210cfecb6c46f77d73292e3a62d8a8504b58a1a5a74184,E5C-R27,20261127,9,E5C-R27-I9,75201115.28145495,75201115.28145495,1.0,6c3ed13d5050725830dce1db79d302fadf4afd0cf555d664d061dd0e8f551c3b,57f1cb063d82bc962335f67eb6bf07731db93dfbc2f3e4235e73d9bba5c254d6,0,0,483
LA-0793,793,5baae0039e1476b3799f9656e10b5353f1dae7e8f21eb6a57a77d9b280a0a6ba,81,2,A0,R3_V2_A0_STANDARD_CCG,A0_PRODUCTION,2,8.71149749995675,7.046301800000947,certified,PASS,,25acbb63e335115c9858b6c81397b3419a3e755d050172cd0d1e32601ed49435,2,200,2,2,unavailable,unavailable,unavailable,2b9f8bd1ea99f37ae10a923fe18d707d1e39bf410703e3d9c7f561ce5dd0446a,4320646663.130172,4304561748.487681,E5C-20261127-049,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Preservation_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Preservation_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":1210592603.7927191,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",cf23fff7bccf44a3a2d4c979951b88b2c669a8a1ce6fa5282af021a25e227418,658d0b4b69b24aa845da121ded8f2cdc04ae1bdf8a437082b53c0b0da6ea7337,E5C-R27,20261127,9,E5C-R27-I9,75201115.28145495,75201115.28145495,1.0,6c3ed13d5050725830dce1db79d302fadf4afd0cf555d664d061dd0e8f551c3b,57f1cb063d82bc962335f67eb6bf07731db93dfbc2f3e4235e73d9bba5c254d6,0,0,484
LA-0793,793,5baae0039e1476b3799f9656e10b5353f1dae7e8f21eb6a57a77d9b280a0a6ba,81,3,A0,R3_V2_A0_STANDARD_CCG,A0_PRODUCTION,1,8.624714999983553,7.075883499986958,certified,PASS,,873e9317640815ec6721a61a5f5af2724820331be8603ac74b799e6cf272b1c6,2,200,2,2,unavailable,unavailable,unavailable,2b9f8bd1ea99f37ae10a923fe18d707d1e39bf410703e3d9c7f561ce5dd0446a,4320646663.130172,4304561748.487681,E5C-20261127-049,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Preservation_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Preservation_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":1210592603.7927191,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",cf23fff7bccf44a3a2d4c979951b88b2c669a8a1ce6fa5282af021a25e227418,dea038978ea55feb25d0db3d4dd6036e2fdf0b77e292dc5c7d4d9b684a8801aa,E5C-R27,20261127,9,E5C-R27-I9,75201115.28145495,75201115.28145495,1.0,6c3ed13d5050725830dce1db79d302fadf4afd0cf555d664d061dd0e8f551c3b,57f1cb063d82bc962335f67eb6bf07731db93dfbc2f3e4235e73d9bba5c254d6,0,0,485
LA-0793,793,5baae0039e1476b3799f9656e10b5353f1dae7e8f21eb6a57a77d9b280a0a6ba,81,3,A1,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,2,7.127048800000921,7.097048000025097,certified,PASS,,a1e274afc4dc72377eaef3fdea52b9ab96c5b6bd9d82624c1793873b4a0ba744,2,202,unavailable,unavailable,0,2,2,2b9f8bd1ea99f37ae10a923fe18d707d1e39bf410703e3d9c7f561ce5dd0446a,4320646663.130172,4304561748.487681,E5C-20261127-049,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Preservation_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Preservation_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":1210592603.7927191,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",cf23fff7bccf44a3a2d4c979951b88b2c669a8a1ce6fa5282af021a25e227418,3df9b3e10ba107a49cf86f32e0626d4cca4fab675b2a6396ce76dc08d88bc435,E5C-R27,20261127,9,E5C-R27-I9,75201115.28145495,75201115.28145495,1.0,6c3ed13d5050725830dce1db79d302fadf4afd0cf555d664d061dd0e8f551c3b,57f1cb063d82bc962335f67eb6bf07731db93dfbc2f3e4235e73d9bba5c254d6,0,0,486
LA-0028,28,aab4e156e74d50b9f94f91a8b11877f4b196c90dbefd3a9eafa7abaf3557a3f5,82,1,A1,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,1,3.8379125999636017,3.819913599989377,certified,PASS,,8578c68a2a04a266de97b61f584eecaba8c8d0777cc79f6ff4292b45d0cd4290,4,204,unavailable,unavailable,2,2,2,198b701f1805611858a25b7907b9613a8d1cff1b2aaa4baf4add9dfe2d31c6ab,1107785116.9369555,1104391651.6495266,E5C-20261128-091,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R1""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R1""},""StorageLoss_1"":{""F"":177676860.6073049,""Q"":0.0,""R"":""R0""}}",47f36c0823c85bb2fa4e660deefe579fa2b87c4b53be07fc3b388f1db32ebe20,521e3c7f8230dbe0a88feaec7d5599420e07a5a4306d094d0492d474ccea1d61,E5C-R28,20261128,3,E5C-R28-I3,16533874.927034685,16533874.927034685,1.0,bab9e3ea639c2d5f40d7324fff4e7c7f12563aceaf5fcd7e1cc399e0cc953449,ad1a3b7db7d51f31d96b6172ecf76721ecf8961e2ad09fa2a198f9f29cefd160,0,0,487
LA-0028,28,aab4e156e74d50b9f94f91a8b11877f4b196c90dbefd3a9eafa7abaf3557a3f5,82,1,A0,R3_V2_A0_STANDARD_CCG,A0_PRODUCTION,2,4.349809899984393,3.6717621000134386,certified,PASS,,829150a7990e203399d9d68c725979ab5c86eae03340087381349887ee453eb7,2,200,2,2,unavailable,unavailable,unavailable,2a07674a6392731ce3225dbb1b614aca7e53203d73642a974aa2fe548fdfe2f7,1107785116.9369557,1104391651.6495268,E5C-20261128-091,True,"{""Preservation_1"":{""F"":1294465.2109937246,""Q"":0.0,""R"":""R0""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R1""},""StorageLoss_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",f72c7551f09873fb8ee48388f1421a901b90c08cc16b986512192a41918d412b,fd4ffcec594908da0526ad1ab1008bce2db194e063b3f17bd4eb0ebc29c77b2d,E5C-R28,20261128,3,E5C-R28-I3,16533874.927034685,16533874.927034685,1.0,bab9e3ea639c2d5f40d7324fff4e7c7f12563aceaf5fcd7e1cc399e0cc953449,ad1a3b7db7d51f31d96b6172ecf76721ecf8961e2ad09fa2a198f9f29cefd160,0,0,488
LA-0028,28,aab4e156e74d50b9f94f91a8b11877f4b196c90dbefd3a9eafa7abaf3557a3f5,82,2,A0,R3_V2_A0_STANDARD_CCG,A0_PRODUCTION,1,4.3785400000051595,3.6848871000111103,certified,PASS,,ecf5f042295b9e32494c9066592450af76053f547e6b0ee50996615a81076e03,2,200,2,2,unavailable,unavailable,unavailable,2a07674a6392731ce3225dbb1b614aca7e53203d73642a974aa2fe548fdfe2f7,1107785116.9369557,1104391651.6495268,E5C-20261128-091,True,"{""Preservation_1"":{""F"":1294465.2109937246,""Q"":0.0,""R"":""R0""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R1""},""StorageLoss_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",f72c7551f09873fb8ee48388f1421a901b90c08cc16b986512192a41918d412b,e63eae7318b4cac98691d07549e074e0970ba4acc6a0e227de62165951d26dba,E5C-R28,20261128,3,E5C-R28-I3,16533874.927034685,16533874.927034685,1.0,bab9e3ea639c2d5f40d7324fff4e7c7f12563aceaf5fcd7e1cc399e0cc953449,ad1a3b7db7d51f31d96b6172ecf76721ecf8961e2ad09fa2a198f9f29cefd160,0,0,489
LA-0028,28,aab4e156e74d50b9f94f91a8b11877f4b196c90dbefd3a9eafa7abaf3557a3f5,82,2,A1,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,2,3.8545050999964587,3.836893500003498,certified,PASS,,212d0db52987246e5599467a3bb2734f25e0b4778c3c81a666021f72e5f26b1e,4,204,unavailable,unavailable,2,2,2,198b701f1805611858a25b7907b9613a8d1cff1b2aaa4baf4add9dfe2d31c6ab,1107785116.9369555,1104391651.6495266,E5C-20261128-091,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R1""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R1""},""StorageLoss_1"":{""F"":177676860.6073049,""Q"":0.0,""R"":""R0""}}",47f36c0823c85bb2fa4e660deefe579fa2b87c4b53be07fc3b388f1db32ebe20,0bd2049740c950bf695a51d86bbdb837bacae3f5080e0398691f538af8fbf3d6,E5C-R28,20261128,3,E5C-R28-I3,16533874.927034685,16533874.927034685,1.0,bab9e3ea639c2d5f40d7324fff4e7c7f12563aceaf5fcd7e1cc399e0cc953449,ad1a3b7db7d51f31d96b6172ecf76721ecf8961e2ad09fa2a198f9f29cefd160,0,0,490
LA-0028,28,aab4e156e74d50b9f94f91a8b11877f4b196c90dbefd3a9eafa7abaf3557a3f5,82,3,A1,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,1,3.8558238999685273,3.8367650999571197,certified,PASS,,3b3364415eb7b5223384b7583efa0fd7623fa85312c299128815d3aeda1b9d15,4,204,unavailable,unavailable,2,2,2,198b701f1805611858a25b7907b9613a8d1cff1b2aaa4baf4add9dfe2d31c6ab,1107785116.9369555,1104391651.6495266,E5C-20261128-091,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R1""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R1""},""StorageLoss_1"":{""F"":177676860.6073049,""Q"":0.0,""R"":""R0""}}",47f36c0823c85bb2fa4e660deefe579fa2b87c4b53be07fc3b388f1db32ebe20,7121e13e9770407b4bb978be9518311c6786782e2006b81e5a55b69058cc21c7,E5C-R28,20261128,3,E5C-R28-I3,16533874.927034685,16533874.927034685,1.0,bab9e3ea639c2d5f40d7324fff4e7c7f12563aceaf5fcd7e1cc399e0cc953449,ad1a3b7db7d51f31d96b6172ecf76721ecf8961e2ad09fa2a198f9f29cefd160,0,0,491
