evidence_id,source_dataset,source_reference,source_locator,hurdat_storm_id,candidate_hurdat_ids,match_status,affected_country,affected_country_code,evidence_date,event_name,evidence_type,chn_original_category,hurdat_original_category,conflict_flag,adopted_category,no_affected,total_affected,provenance_class,notes
CHN-TKMN-19991020-055,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKMN_ALL_ISL,TKMN_all_isl.htm:storm_row:55,AL141999,AL141999,CONFIRMED_EXACT_NAME_DATE,Montserrat,MSR,1999-10-20,JOSE,CHN_EXPLICIT_WITHIN_60_NM,H1,H2,YES,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKMN-19991119-056,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKMN_ALL_ISL,TKMN_all_isl.htm:storm_row:56,AL161999,AL161999,CONFIRMED_EXACT_NAME_DATE,Montserrat,MSR,1999-11-19,LENNY,CHN_EXPLICIT_WITHIN_60_NM,TS,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKMN-20000822-057,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKMN_ALL_ISL,TKMN_all_isl.htm:storm_row:57,AL072000,AL072000,CONFIRMED_EXACT_NAME_DATE,Montserrat,MSR,2000-08-22,DEBBY,CHN_EXPLICIT_WITHIN_60_NM,H1,H1,NO,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKMN-20040914-058,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKMN_ALL_ISL,TKMN_all_isl.htm:storm_row:58,AL112004,AL112004,CONFIRMED_EXACT_NAME_DATE,Montserrat,MSR,2004-09-14,JEANNE,CHN_EXPLICIT_WITHIN_60_NM,TS,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKMN-20090903-059,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKMN_ALL_ISL,TKMN_all_isl.htm:storm_row:59,AL062009,AL062009,CONFIRMED_EXACT_NAME_DATE,Montserrat,MSR,2009-09-03,ERIKA,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKMN-20110821-060,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKMN_ALL_ISL,TKMN_all_isl.htm:storm_row:60,AL092011,AL092011,CONFIRMED_EXACT_NAME_DATE,Montserrat,MSR,2011-08-21,IRENE,CHN_EXPLICIT_WITHIN_60_NM,TS,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKMN-20110910-061,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKMN_ALL_ISL,TKMN_all_isl.htm:storm_row:61,AL142011,AL142011,CONFIRMED_EXACT_NAME_DATE,Montserrat,MSR,2011-09-10,MARIA,CHN_EXPLICIT_WITHIN_60_NM,TS,H1,YES,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKMN-20141013-062,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKMN_ALL_ISL,TKMN_all_isl.htm:storm_row:62,AL082014,AL082014,CONFIRMED_EXACT_NAME_DATE,Montserrat,MSR,2014-10-13,GONZALO,CHN_EXPLICIT_WITHIN_60_NM,H1,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKMN-20150827-063,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKMN_ALL_ISL,TKMN_all_isl.htm:storm_row:63,AL052015,AL052015,CONFIRMED_EXACT_NAME_DATE,Montserrat,MSR,2015-08-27,ERIKA,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKMN-20170906-064,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKMN_ALL_ISL,TKMN_all_isl.htm:storm_row:64,AL112017,AL112017,CONFIRMED_EXACT_NAME_DATE,Montserrat,MSR,2017-09-06,IRMA,CHN_EXPLICIT_WITHIN_60_NM,H5,H5,NO,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKMN-20170919-065,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKMN_ALL_ISL,TKMN_all_isl.htm:storm_row:65,AL152017,AL152017,CONFIRMED_EXACT_NAME_DATE,Montserrat,MSR,2017-09-19,MARIA,CHN_EXPLICIT_WITHIN_60_NM,H5,H5,NO,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-19500822-038,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:38,AL021950,AL021950,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1950-08-22,BAKER,CHN_EXPLICIT_WITHIN_60_NM,H1,H2,YES,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-19500901-039,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:39,AL041950,AL041950,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1950-09-01,DOG,CHN_EXPLICIT_WITHIN_60_NM,H4,H4,NO,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-19550102-040,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:40,,,UNMATCHED,Saint Kitts and Nevis,KNA,1955-01-02,ALICE,CHN_EXPLICIT_WITHIN_60_NM,H1,,,,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-19560812-041,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:41,AL031956,AL031956,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1956-08-12,BETSY,CHN_EXPLICIT_WITHIN_60_NM,H2,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-19600904-042,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:42,AL051960,AL051960,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1960-09-04,DONNA,CHN_EXPLICIT_WITHIN_60_NM,H3,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-19631027-043,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:43,AL091963,AL091963,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1963-10-27,HELENA,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-19650829-044,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:44,AL031965,AL031965,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1965-08-29,BETSY,CHN_EXPLICIT_WITHIN_60_NM,TS,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-19660927-045,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:45,AL091966,AL091966,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1966-09-27,INEZ,CHN_EXPLICIT_WITHIN_60_NM,H3,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-19790717-046,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:46,AL061979,AL061979,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1979-07-17,CLAUDETTE,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-19790903-047,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:47,AL111979,AL111979,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1979-09-03,FREDERIC,CHN_EXPLICIT_WITHIN_60_NM,TS,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-19810908-048,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:48,AL151981,AL151981,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1981-09-08,GERT,CHN_EXPLICIT_WITHIN_60_NM,TS,H2,YES,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-19890917-049,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:49,AL111989,AL111989,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1989-09-17,HUGO,CHN_EXPLICIT_WITHIN_60_NM,H4,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-19950827-050,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:50,AL101995,AL101995,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1995-08-27,IRIS,CHN_EXPLICIT_WITHIN_60_NM,TS,H2,YES,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-19950905-051,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:51,AL131995,AL131995,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1995-09-05,LUIS,CHN_EXPLICIT_WITHIN_60_NM,H4,H4,NO,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-19950915-052,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:52,AL151995,AL151995,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1995-09-15,MARILYN,CHN_EXPLICIT_WITHIN_60_NM,H1,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-19960708-053,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:53,AL021996,AL021996,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1996-07-08,BERTHA,CHN_EXPLICIT_WITHIN_60_NM,H1,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-19980921-054,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:54,AL071998,AL071998,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1998-09-21,GEORGES,CHN_EXPLICIT_WITHIN_60_NM,H3,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-19991020-055,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:55,AL141999,AL141999,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1999-10-20,JOSE,CHN_EXPLICIT_WITHIN_60_NM,H1,H2,YES,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-19991118-056,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:56,AL161999,AL161999,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1999-11-18,LENNY,CHN_EXPLICIT_WITHIN_60_NM,H4,H4,NO,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-20000822-057,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:57,AL072000,AL072000,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,2000-08-22,DEBBY,CHN_EXPLICIT_WITHIN_60_NM,H1,H1,NO,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-20040914-058,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:58,AL112004,AL112004,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,2004-09-14,JEANNE,CHN_EXPLICIT_WITHIN_60_NM,TS,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-20090903-059,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:59,AL062009,AL062009,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,2009-09-03,ERIKA,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-20110821-060,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:60,AL092011,AL092011,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,2011-08-21,IRENE,CHN_EXPLICIT_WITHIN_60_NM,TS,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-20110910-061,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:61,AL142011,AL142011,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,2011-09-10,MARIA,CHN_EXPLICIT_WITHIN_60_NM,TS,H1,YES,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-20121014-062,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:62,AL172012,AL172012,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,2012-10-14,RAFAEL,CHN_EXPLICIT_WITHIN_60_NM,TS,H1,YES,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-20141013-063,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:63,AL082014,AL082014,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,2014-10-13,GONZALO,CHN_EXPLICIT_WITHIN_60_NM,H1,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-20150827-064,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:64,AL052015,AL052015,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,2015-08-27,ERIKA,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-20170906-065,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:65,AL112017,AL112017,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,2017-09-06,IRMA,CHN_EXPLICIT_WITHIN_60_NM,H5,H5,NO,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKNV-20170919-066,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:66,AL152017,AL152017,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,2017-09-19,MARIA,CHN_EXPLICIT_WITHIN_60_NM,H5,H5,NO,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-19500822-036,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:36,AL021950,AL021950,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1950-08-22,BAKER,CHN_EXPLICIT_WITHIN_60_NM,H1,H2,YES,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-19500901-037,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:37,AL041950,AL041950,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1950-09-01,DOG,CHN_EXPLICIT_WITHIN_60_NM,H4,H4,NO,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-19550102-038,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:38,,,UNMATCHED,Saint Kitts and Nevis,KNA,1955-01-02,ALICE,CHN_EXPLICIT_WITHIN_60_NM,H1,,,,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-19560812-039,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:39,AL031956,AL031956,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1956-08-12,BETSY,CHN_EXPLICIT_WITHIN_60_NM,H2,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-19600904-040,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:40,AL051960,AL051960,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1960-09-04,DONNA,CHN_EXPLICIT_WITHIN_60_NM,H3,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-19631027-041,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:41,AL091963,AL091963,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1963-10-27,HELENA,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-19650829-042,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:42,AL031965,AL031965,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1965-08-29,BETSY,CHN_EXPLICIT_WITHIN_60_NM,TS,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-19790717-043,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:43,AL061979,AL061979,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1979-07-17,CLAUDETTE,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-19790903-044,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:44,AL111979,AL111979,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1979-09-03,FREDERIC,CHN_EXPLICIT_WITHIN_60_NM,TS,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-19810908-045,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:45,AL151981,AL151981,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1981-09-08,GERT,CHN_EXPLICIT_WITHIN_60_NM,TS,H2,YES,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-19890917-046,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:46,AL111989,AL111989,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1989-09-17,HUGO,CHN_EXPLICIT_WITHIN_60_NM,H4,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-19950827-047,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:47,AL101995,AL101995,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1995-08-27,IRIS,CHN_EXPLICIT_WITHIN_60_NM,TS,H2,YES,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-19950905-048,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:48,AL131995,AL131995,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1995-09-05,LUIS,CHN_EXPLICIT_WITHIN_60_NM,H4,H4,NO,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-19950915-049,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:49,AL151995,AL151995,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1995-09-15,MARILYN,CHN_EXPLICIT_WITHIN_60_NM,H1,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-19960708-050,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:50,AL021996,AL021996,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1996-07-08,BERTHA,CHN_EXPLICIT_WITHIN_60_NM,H1,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-19980921-051,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:51,AL071998,AL071998,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1998-09-21,GEORGES,CHN_EXPLICIT_WITHIN_60_NM,H3,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-19991020-052,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:52,AL141999,AL141999,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1999-10-20,JOSE,CHN_EXPLICIT_WITHIN_60_NM,H1,H2,YES,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-19991118-053,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:53,AL161999,AL161999,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,1999-11-18,LENNY,CHN_EXPLICIT_WITHIN_60_NM,H4,H4,NO,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-20000822-054,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:54,AL072000,AL072000,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,2000-08-22,DEBBY,CHN_EXPLICIT_WITHIN_60_NM,H1,H1,NO,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-20040914-055,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:55,AL112004,AL112004,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,2004-09-14,JEANNE,CHN_EXPLICIT_WITHIN_60_NM,TS,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-20071210-056,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:56,AL172007,AL172007,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,2007-12-10,OLGA,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-20090903-057,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:57,AL062009,AL062009,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,2009-09-03,ERIKA,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-20100830-058,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:58,AL072010,AL072010,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,2010-08-30,EARL,CHN_EXPLICIT_WITHIN_60_NM,H2,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TKPK-20110821-059,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKPK_ALL_ISL,TKPK_all_isl.htm:storm_row:59,AL092011,AL092011,CONFIRMED_EXACT_NAME_DATE,Saint Kitts and Nevis,KNA,2011-08-21,IRENE,CHN_EXPLICIT_WITHIN_60_NM,TS,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
