case_id,simulation_id,sample_index,input_sha256,algorithm_identity,implementation_revision,status,certificate_status,first_stage_sha256,Q,F,z,T_COST,worst_scenario,result_sha256,row_sha256,full_exact_certification_calls,complete_full_exact_certification_calls,witness_gated_retry_count,full_certification_witness_retry_count,candidate_witness_retry_count,scaled_retry_optimal_count,mapped_back_validation_pass_count,evidence_sha256
E2A_VACCINE_H1,LA-0941,941,3aa675bd6f5032f2c845caa684197dbd6cd646285ef35e502d757c6bf68368be,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,176b97ba395c0744fe964e548fca8ebf23319472680b8ec82b94cdfbea429bc7,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 147605252.0314425, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 20269133.957592107, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1220772711.5371654,h09,e830a762cca97ea2ce5e333be59bf76db0024d2f09987cc64b3210a37807e373,939823dfdd430240e62f8c04d2ac09b7fa11a037290dc8ff7cb563a34dfe62fa,2,2,1,1,0,1,1,8603ef27b0f0aac6f6f369d2912ecdf580467f81376326475353c13a3ff8809b
E2A_VACCINE_H1,LA-0964,964,ff72aace98f938c5b7cc988745a4863fed42ba0f594a4968389ff0542325fd1e,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,87c95ff184fb35c3b8146d130c7787b26d84a4d069e7bf676f858404d4b3c113,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 203174597.05396405, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 12449216.584269011, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1185535773.9412582,h09,9e5b190ea33bc0af6d92d54560d7c8fbb19b330d4afaa583ace00238813446fc,0917abb6d46525cefdb96ff06ac3a54c99c8f3912fcdf6cdc32ebcfe2dec5d7b,2,2,1,1,0,1,1,3c80d09371183c850950ad3857160a748ab71fa206fe3431a594dc70f8dc311c
E2A_VACCINE_H1,LA-0991,991,8f7c86dbc7e4378172c380dfbbce3c66751438e31006396a12e6716303e4ffe6,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,480000d5c5aa609f7852b8eaa7b0ed56e4ddb9af4a68bf734f15bf25bc85a372,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 83260277.51553532, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 13609876.865822107, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1225313318.8770664,h09,32780f4003f47dfbdd044683bfe10d932647b41b28693b7a684cac31e845b9fe,cc3ca7cda2720740b3015d29dee66cea2a7618496ae3b7292061538eab34ded2,2,2,1,1,0,1,1,12de6b7436a3ab8021315c736ad91dfc8e1030cd2f17554dccc3312578223100
E2A_CRACKERS_A100,LA-0048,48,094350cdea0997d0c0c41a1c2a14236c8020c9c96601c54849ba12b930a914a4,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,882fcaf761e77569ccccc0e7b87644a7c3c9511bf87fae9fe293ed86a95e68cc,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 93286582.51719168, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 27784376.925777834, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 1, ""2"": 0}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1236074330.6642234,h09,6cee7e8eeca9038bb34969340f262515e5e9176cf9af92584d849719a7106f81,3f34beb3163683215f5b9331b20f386b5ab110cf6101fdcbc441bc17d2d4ea67,2,2,1,1,0,1,1,0393d8a83671b85b21ab3eb098c5042fcee9bb83967b29d2ac333e716af889b1
E2A_CRACKERS_A100,LA-0061,61,cd7ba256524cb036f33013c1005baf2ca2bf23e5fdc7a9fa10871d5c2a2e0738,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,e0f0e5b14efbaf0796badb2a0e406d55035d577dda886ba54ccedd18cb6981e0,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 106964803.78387314, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 18512709.00126394, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 1, ""2"": 0}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1226637819.8279154,h09,3660a02befc8bca138a7615fa7ab30b4ab67a8aec9b1fb222588a41ee457d55f,3e6330bf3202781af29e91556e7104a947f41525490d4a4f673b04170dae3e35,2,2,1,1,0,1,1,b6abcce4e53cf23899862c8cca76f87f652f58dbcb415f348c363f8d6a415ec3
E2A_CRACKERS_A100,LA-0062,62,0a8476101aed9a3c938c73fcf4aa585e93a174a4346c5bbb4dd77fc8e931e499,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,69ac2354cd45cc337efa5953363eca24347b5f99acb6580656b1af0a7554b5f4,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 73921753.79331498, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 14171235.120877307, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1228827312.249072,h09,2e16c4bebc85f25653abe1b1c325e140ce02c66b6bd84449338f08026f2fff1a,82df1b8d93999e2bbd66ccd85468b6576a6a64740028cbbf43827342f19ed5d4,2,2,1,1,0,1,1,a80fb0f0d33c0d8e69f00a03a6873685d3acbfdb78fb582930095f892c8a9e12
E2A_CRACKERS_A100,LA-0065,65,d256eadfc4945b86a5b851692b96cf9234577168b1f35668db33d3fc2eb72510,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,ca9caa256c40d2cac73d0faec11ebe0a656114d4d798cddee8625de355a3856c,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 141832001.1205789, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 17962244.14754356, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1218379459.6228788,h09,5be7780d4fd1cb67ce2db39176ba68fe023d1cec42b927714f5a03355fdaefb0,1790a319fb5dab1d577f022f9245c095caee7bae70ee607dd8dc0d6eaac5a1c3,2,2,1,1,0,1,1,961a03b1cbfaf213b054acf011eaffa230e2bdd749903451a9152ab043715fa0
E2A_CRACKERS_A100,LA-0080,80,767df1245d20d80741dfd4fbe80031014f35f4df4a9f845ee1a0c50bb9fc1ab8,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,28378ac4421a48f4390f6177648ba85052eaa221e61c2a8ed34537597d85822d,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 121135995.24627636, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 14504733.025962869, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 1, ""2"": 0}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1216604114.493364,h09,688df73b95f9c861959c608c12365da26bbb866f8db0b11ba3de654c8d4f9f7c,d690de4ab9a01ca6b6a08a191157f62b607b687d9f165ec7918c896c75b00283,2,2,1,1,0,1,1,2c59a3fd69252003fd0412c0d73bd90120591e5bc0c1dcc140c65ca142c785a2
E2A_CRACKERS_A100,LA-0116,116,eee7d7cadd2df98a957bcce527a651580363520b9b2911b3872414e22cc8b5f2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,a435782d0f3f50c87b346e6b8ea0074d5b27cbc9627fe17b3d8801ffa613be52,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 121921099.20285995, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 17166592.3313989, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1221474629.6792777,h09,875354a00bf0a4294d1888b0af7eec76ee92439379a2b04d2c86bfb4a34e63cb,86d6a2406a6a59aa50c74f34d398cd044f705e5e522bd09fcfecf1892fdebb15,2,2,1,1,0,1,1,61f3e3be3f93deb8209b50e5fd41c27e95c517c63363277284806b3afce2b422
E2A_CRACKERS_A100,LA-0256,256,5128bcece17cb3a18b6cd3de9cea9319781eb35b13a59ecbc186a3a22e80cc55,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,5b2551f3103007a2af9da9d46d5966c0f8e77c3b914b58d5e3b50487228cefad,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 154013329.61404163, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 19456946.503895056, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 1, ""2"": 0}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1218303519.779484,h09,bc8fe9243d0b2bf2cb09208272d4fc711629b6b928d6885f600ce8e1f7977389,b6f37c8c4dd78657a51d96705afe0a730f312382b91221c8d5bd1e89737399f7,2,2,1,1,0,1,1,1f3a80b65e762b8a18f0e8a205e142236433cc70f1e530b639415aaee771fe2c
E2A_CRACKERS_A100,LA-0273,273,6e3027e413984f86afddb8861f666c4f7f39e3f7b8fc8923bc2837cef8f6b96c,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,e4ce32533e304667cd2ea4214bf3f2a06cc414ffd0106c382e79e1f4567c6ced,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 4879179.8225497, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 28029084.11250231, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1148391122.304724,h09,099865e5d997a243ab7799e2b153b885e74a6b9b28b6e57774ed6b4872aaf9c1,3e1f0539b72f7a761820a6f61c65fd0bb66c318bc6b7633ef1e4359ae6b21d5d,2,2,1,1,0,1,1,736eab4d1ee1de5553c424845caac73d61bc58ed94f68c6caf82629ff205ffb2
E2A_CRACKERS_A100,LA-0289,289,fa2f1df2a5a81adf302bb6baff73cd4c0130b16333573323ae44149beefce25b,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,f32ba1557eae4ca356976592995b4c7c7177b09ef7963c80210e022356103327,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 122505459.94622238, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 14902067.833755491, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1217113987.203449,h09,4f47b87d7940b3d689bbd38aa7b7db561deaa5f5eefe5000ca3b58cfbbb5088f,09edb7ca26b0a8e5405b3133b0693bac369e836f5a95dd8beb1e1aee324a4a05,2,2,1,1,0,1,1,1726ed3b4db2b78146d16f340033b68b0747012767c629e4a3cc8a7e360c02e4
E2A_CRACKERS_A100,LA-0291,291,9c295c9cdc825318f593bdb2682c866fda5557c46098cfc294a300c2218d33e5,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,a17d9ae561e2f7bf34478e12881f247d35ca1ea502b4f71f706d48a2ee8e9eeb,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 3495150.943005016, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 22991388.706339866, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1161159235.7410443,h09,b668eaadd1b597cfa242aef7de4ab9bbfc0aa73680d85e89dd8df4facffaf54c,6fb905e34a4552a718500a070f6444c9788e92f850f92cd80be076ecb9d09db0,2,2,1,1,0,1,1,71f71ecd80d8b60ca98ed22d2d66a05e138f2662be04acabf2cc56976bc1883f
E2A_CRACKERS_A100,LA-0298,298,5ffcb8416097009ab57f63954644fb5c0775284c4e0ff34e8b6a48fa18cf6edd,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,ba9d9fe9b6e7a2e18434153ce30bf52d83fd28711d994f5a86f13fe5ad9fd6e0,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 157955681.26586393, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 16529292.66601727, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 1, ""2"": 0}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1211907576.4839551,h09,ef13613ccf758fa05c064a6e6c77ec5c8fe6f85a9e8bcf43d772e040c54fb6d4,bc11f3336cf4a3205b171a442f30a140d2b3392cbdf7476f637a68de1620dd56,2,2,1,1,0,1,1,001b2d6dddc4473a0868f7fa3a0f7c17e8f9e701de92f81a94eb74a62fadbe77
E2A_CRACKERS_A100,LA-0303,303,c16fbaeb493f56ea949022f93f62f201d42df69eddaf0b529a63d6d3052c8179,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,b5a3e0fce9c98c162f2fc1df6864a33ead4c7489481ecb46c6af8735074f0be2,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 104713295.42701355, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 17098267.062717788, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1225287708.7270586,h09,c99b34cae77a4540aa956b2a65a894d42b146d13c10c9a57fd0f08544077e8b2,60d021c70948b4ab204da5a4c336eff2561f344d0b3efc29535a1057fc053836,2,2,2,2,0,2,2,6786a9e092a92729a4179d0b8f34314500429a4de899688daa4623f90784f1b1
E2A_CRACKERS_A100,LA-0308,308,600885755cbb533d7636a4202c2db8b488a60f166a9a98443bcdf11f9246f81c,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,5e83c58528ea62845d8140673299e70a28f1b64fdb60cfd2089a15024afea80d,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 164365307.08156833, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 33627963.25740634, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1230108314.139982,h09,0af5c4c3f1ffaca49ec345874f530ce2e36d94d21afd82f058ae7e9a2b5b76c5,ce49c8797d33658c7dc11f9ebe1ef4234ad5f4c98ddf498f05d8954f0307ba8a,2,2,1,1,0,1,1,f6ae447890740a17388f3d32a4fdb11232196bf4eaa03a898048509fb15b150b
E2A_CRACKERS_A100,LA-0338,338,9c3df1e34c5a50110c09d4d4a0e44b42ccb5952f0ae47eaa9372b81ff08f33e1,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,feaeb805128362f2ab59624bdec0d10e1cf5e3c3f3d6172391ed5e72a48778c7,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 72358353.17780104, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 18661950.496857394, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1234047756.9017742,h09,235958d98971d766bc214fdf1aa5cefb48e10f3fddd0a7160378c26343b30cee,84ecc98afdb6187033e44401cf618d54904a80c3fc9f103143bb53fc16d33fc1,2,2,2,2,0,2,2,af199551c1eb278959610db7fffec6f3bea88b052f2b0e71c6b2c71e9b5c096c
E2A_CRACKERS_A100,LA-0365,365,03571409f530a57950103a16cc3d0f31cfa9635ee41d994996c4ed270bbb4e53,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,20069111e3b5880f4bb92697396b579b1d85271d384eaa6f5295ba7c253654ec,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 110960636.14153771, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 20517892.12210975, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 1, ""2"": 0}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1228080038.687993,h09,c5ac98e382845d5614b93c3f06cd8f1044600f3604d57cf75ba6a8e80ab7846a,7d4522ee100cf7f03a74e235d8953a113859bb63980d56ff602c64e6c17a2b8c,2,2,2,2,0,2,2,8379cdbec7c484177864d492db92268c54f1e53cb6f4aa2879244b8de011955e
E2A_CRACKERS_A100,LA-0376,376,accf2f786359cbca37bbc8409f5bc01cfc162de1cb340188b890d1d5f662c772,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,d4acc4a9c330b1d9644a664e563080b3fda80431b3e6b4f64b8b17e3726541b6,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 93267560.54278326, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 27698720.435704887, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 1, ""2"": 0}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1236036527.7239497,h09,ead4a52d8784319ed749c6a1bb25c071f389d54cbcbf77d11310f41ef2213697,cbc2fa06da0e34768766d5c473fd1072772bd47ff43dd63caa6548b3c9c52e39,2,2,3,3,0,3,3,2e594925e383f6891979df7ea57bc964c35b0fbe9992ccd864fd091cb6dda455
E2A_CRACKERS_A100,LA-0409,409,d913442f3337a0a02afd4970b676443ebc901b83c7b357c423a98df6473ae779,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,c70ac157b46d796d4a4eab050058c48b8e6a66e82c30bb864ae0197936ee9fc8,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 150715385.9107441, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 33114171.322131846, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1231419739.389715,h09,fb96bd02db327e28a6ad2f78b8e882a5aab9b4750c158cf81be67b75b7ed7e12,235932f4b732f3d13f6bec6f57407f1a4882b0caf1af875364270586cd6d46a0,2,2,1,1,0,1,1,f346c47fc180c8ddcf8f5be2e8875dbed7dafd27cc0fd06bc252acb623e825b2
E2A_CRACKERS_A100,LA-0412,412,9ab8fd65493da1befdf9f5030c1af0a210ea1e451d00cea6e6afb5ad755b260f,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,e85c199b1e5af6b054f43d3610866dc45331b7b6585b39bfea6142d9d363bc04,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 126733774.16514707, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 24426419.529480077, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1228936222.6248813,h09,7de33cb6b6ef744b10decccc59c7b088606385d27ee4fde5aa50407b8520ff01,3aeecf0fc5ab412463a21ba6a79b143cb8f28cbc6f377d1168a34a6401308104,2,2,1,1,0,1,1,ede8a73aa2799943d798b72a94463ff22d6e67c576f591e31b633d9b3656a4ae
E2A_CRACKERS_A100,LA-0447,447,371254fb910af829f6e7a6d45923de5b40c44f36af06cf93e77a1399057a5a62,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3a6027dfc40ac56de83f52ac9f6595c508867e580e022cb5f8c4c40ddd0054b3,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 110517848.85975526, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 19232156.706875805, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1226760234.710439,h09,5f9af78e1c989e40e266e092543843e799df160d03d9ec8a2e4be1a1ca638d3a,58506b5f311bfff9184da3b3107a0733f94e923dc0ca65ba463c3d3c13b5702b,2,2,2,2,0,2,2,930583f3530c244791401f8094b09aeb1af142831722279fb912ef4b753b6a80
