event_id,source_storm_id,storm_name,season_year,storm_start_date,storm_end_date,event_date,two_week_period,storm_lifetime_category,storm_lifetime_severity,historical_category,severity_class,country_impact_start_date,country_impact_end_date,country_impact_date,country_impact_date_status,country_impact_date_basis,country_impact_category,country_impact_category_status,country_impact_category_basis,country_impact_severity,affected_country,affected_country_code,evidence_basis,evidence_ids,no_affected,no_affected_status,total_affected,total_affected_status,event_year_population,population_unit,no_affected_pct_population,total_affected_pct_population,native_demand_basis,native_demand_value,native_demand_unit,demand_cap,source_dataset,source_reference,source_locator,provenance_class,reconstruction_status,transformation_rule,notes
AL131995,AL131995,LUIS,1995,1995-08-28,1995-09-12,1995-08-28,,H4,Very Strong,H4,Very Strong,1995-09-06,1995-09-06,1995-09-06,RESOLVED,CHN_EXPLICIT_DATE,H4,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,British Virgin Islands,VGB,CHN,CHN-TUAN-19950906-050|CHN-TUPJ-19950906-050|CHN-TUVG-19950906-047,,MISSING,,MISSING,17840,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TUAN_ALL_ISL|CHN_CURRENT_TUPJ_ALL_ISL|CHN_CURRENT_TUVG_ALL_ISL,TUAN_all_isl.htm:storm_row:50|TUPJ_all_isl.htm:storm_row:50|TUVG_all_isl.htm:storm_row:47,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL151995,AL151995,MARILYN,1995,1995-09-12,1995-10-01,1995-09-12,,H3,Strong,H3,Strong,1995-09-14,1995-09-14,1995-09-14,RESOLVED,CHN_EXPLICIT_DATE,H2,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Barbados,BRB,CHN,CHN-TBPB-19950914-048,,MISSING,,MISSING,262039,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TBPB_ALL_ISL,TBPB_all_isl.htm:storm_row:48,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL151995,AL151995,MARILYN,1995,1995-09-12,1995-10-01,1995-09-12,,H3,Strong,H3,Strong,1995-09-14,1995-09-19,1995-09-15,RESOLVED,CHN_DATE_WITHIN_EMDAT_WINDOW,H3,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Strong,Dominica,DMA,BOTH,CHN-TDPD-19950915-055|EMDAT-1995-0208-DMA,,MISSING,,MISSING,69469,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_TDPD_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,TDPD_all_isl.htm:storm_row:55|row:450,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL151995,AL151995,MARILYN,1995,1995-09-12,1995-10-01,1995-09-12,,H3,Strong,H3,Strong,1995-09-15,1995-09-15,1995-09-15,RESOLVED,CHN_EXPLICIT_DATE,H3,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Strong,Saint Kitts and Nevis,KNA,CHN,CHN-TKNV-19950915-052|CHN-TKPK-19950915-049,,MISSING,,MISSING,42326,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL|CHN_CURRENT_TKPK_ALL_ISL,TKNV_all_isl.htm:storm_row:52|TKPK_all_isl.htm:storm_row:49,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL151995,AL151995,MARILYN,1995,1995-09-12,1995-10-01,1995-09-12,,H3,Strong,H3,Strong,1995-09-15,1995-09-15,1995-09-15,RESOLVED,CHN_EXPLICIT_DATE,H3,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Strong,Montserrat,MSR,CHN,CHN-TKMN-19950915-051,,MISSING,,MISSING,8235,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKMN_ALL_ISL,TKMN_all_isl.htm:storm_row:51,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL151995,AL151995,MARILYN,1995,1995-09-12,1995-10-01,1995-09-12,,H3,Strong,H3,Strong,1995-09-16,1995-09-16,1995-09-16,RESOLVED,CHN_EXPLICIT_DATE,H3,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Strong,British Virgin Islands,VGB,CHN,CHN-TUAN-19950916-051|CHN-TUPJ-19950916-051|CHN-TUVG-19950916-048,,MISSING,,MISSING,17840,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TUAN_ALL_ISL|CHN_CURRENT_TUPJ_ALL_ISL|CHN_CURRENT_TUVG_ALL_ISL,TUAN_all_isl.htm:storm_row:51|TUPJ_all_isl.htm:storm_row:51|TUVG_all_isl.htm:storm_row:48,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL021996,AL021996,BERTHA,1996,1996-07-05,1996-07-17,1996-07-05,,H3,Strong,H3,Strong,1996-07-08,1996-07-08,1996-07-08,RESOLVED,CHN_EXPLICIT_DATE,H3,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Strong,Anguilla,AIA,CHN,CHN-TQPF-19960708-049,,MISSING,,MISSING,9977,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:49,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL021996,AL021996,BERTHA,1996,1996-07-05,1996-07-17,1996-07-05,,H3,Strong,H3,Strong,1996-07-08,1996-07-08,1996-07-08,RESOLVED,CHN_EXPLICIT_DATE,H3,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Strong,Antigua and Barbuda,ATG,CHN,CHN-TABA-19960708-048|CHN-TAPA-19960708-052,,MISSING,,MISSING,69612,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL|CHN_CURRENT_TAPA_ALL_ISL,TABA_all_isl.htm:storm_row:48|TAPA_all_isl.htm:storm_row:52,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL021996,AL021996,BERTHA,1996,1996-07-05,1996-07-17,1996-07-05,,H3,Strong,H3,Strong,1996-07-10,1996-07-10,1996-07-10,RESOLVED,CHN_EXPLICIT_DATE,H3,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Strong,Bahamas,BHS,CHN,CHN-MYSM-19960710-055,,MISSING,,MISSING,306268,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYSM_ALL_ISL,MYSM_all_isl.htm:storm_row:55,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL021996,AL021996,BERTHA,1996,1996-07-05,1996-07-17,1996-07-05,,H3,Strong,H3,Strong,1996-07-08,1996-07-08,1996-07-08,RESOLVED,CHN_EXPLICIT_DATE,H3,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Strong,Saint Kitts and Nevis,KNA,CHN,CHN-TKNV-19960708-053|CHN-TKPK-19960708-050,,MISSING,,MISSING,42877,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL|CHN_CURRENT_TKPK_ALL_ISL,TKNV_all_isl.htm:storm_row:53|TKPK_all_isl.htm:storm_row:50,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL021996,AL021996,BERTHA,1996,1996-07-05,1996-07-17,1996-07-05,,H3,Strong,H3,Strong,1996-07-08,1996-07-08,1996-07-08,RESOLVED,CHN_EXPLICIT_DATE,H3,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Strong,Montserrat,MSR,CHN,CHN-TKMN-19960708-052,,MISSING,,MISSING,7604,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKMN_ALL_ISL,TKMN_all_isl.htm:storm_row:52,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL021996,AL021996,BERTHA,1996,1996-07-05,1996-07-17,1996-07-05,,H3,Strong,H3,Strong,1996-07-09,1996-07-09,1996-07-09,RESOLVED,CHN_EXPLICIT_DATE,H3,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Strong,Turks and Caicos Islands,TCA,CHN,CHN-MBGT-19960709-048,,MISSING,,MISSING,15765,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:48,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL021996,AL021996,BERTHA,1996,1996-07-05,1996-07-17,1996-07-05,,H3,Strong,H3,Strong,1996-07-08,1996-07-08,1996-07-08,RESOLVED,CHN_EXPLICIT_DATE,H3,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Strong,British Virgin Islands,VGB,CHN,CHN-TUAN-19960708-052|CHN-TUPJ-19960708-052|CHN-TUVG-19960708-049,,MISSING,,MISSING,18286,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TUAN_ALL_ISL|CHN_CURRENT_TUPJ_ALL_ISL|CHN_CURRENT_TUVG_ALL_ISL,TUAN_all_isl.htm:storm_row:52|TUPJ_all_isl.htm:storm_row:52|TUVG_all_isl.htm:storm_row:49,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL081996,AL081996,HORTENSE,1996,1996-09-03,1996-09-16,1996-09-03,,H4,Very Strong,H4,Very Strong,1996-09-08,1996-09-08,1996-09-08,RESOLVED,CHN_EXPLICIT_DATE,H1,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Dominica,DMA,CHN,CHN-TDPD-19960908-056,,MISSING,,MISSING,69410,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:56,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL081996,AL081996,HORTENSE,1996,1996-09-03,1996-09-16,1996-09-03,,H4,Very Strong,H4,Very Strong,1996-09-08,1996-09-08,1996-09-08,RESOLVED,CHN_EXPLICIT_DATE,H1,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Montserrat,MSR,CHN,CHN-TKMN-19960908-053,,MISSING,,MISSING,7604,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKMN_ALL_ISL,TKMN_all_isl.htm:storm_row:53,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL081996,AL081996,HORTENSE,1996,1996-09-03,1996-09-16,1996-09-03,,H4,Very Strong,H4,Very Strong,1996-09-12,1996-09-12,1996-09-12,RESOLVED,CHN_EXPLICIT_DATE,H4,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,Turks and Caicos Islands,TCA,CHN,CHN-MBGT-19960912-049|CHN-MBSC-19960912-047,,MISSING,,MISSING,15765,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL|CHN_CURRENT_MBSC_ALL_ISL,MBGT_all_isl.htm:storm_row:49|MBSC_all_isl.htm:storm_row:47,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL121996,AL121996,LILI,1996,1996-10-14,1996-10-29,1996-10-14,,H3,Strong,H3,Strong,1996-10-19,1996-10-19,1996-10-19,RESOLVED,CHN_EXPLICIT_DATE,H3,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Strong,Bahamas,BHS,CHN,CHN-MYEG-19961019-049|CHN-MYSM-19961019-056,,MISSING,,MISSING,306268,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYEG_ALL_ISL|CHN_CURRENT_MYSM_ALL_ISL,MYEG_all_isl.htm:storm_row:49|MYSM_all_isl.htm:storm_row:56,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL131996,AL131996,MARCO,1996,1996-11-13,1996-11-26,1996-11-13,,H1,Mild,H1,Mild,1996-11-21,1996-11-21,1996-11-21,RESOLVED,EMDAT_SINGLE_DAY,TS_OR_LOWER,RESOLVED,MAX_HURDAT_CATEGORY_WITHIN_EMDAT_IMPACT_WINDOW,Mild,Jamaica,JAM,EMDAT,EMDAT-1996-0266-JAM,,MISSING,800,OBSERVED,2524462,persons,,0.031690,NOT_GENERATED_R6I_SCOPE,,,,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:691,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL021998,AL021998,BONNIE,1998,1998-08-19,1998-08-31,1998-08-19,,H3,Strong,H3,Strong,1998-08-21,1998-08-21,1998-08-21,RESOLVED,CHN_EXPLICIT_DATE,H2,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Anguilla,AIA,CHN,CHN-TQPF-19980821-050,,MISSING,,MISSING,10536,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:50,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL021998,AL021998,BONNIE,1998,1998-08-19,1998-08-31,1998-08-19,,H3,Strong,H3,Strong,1998-08-21,1998-08-21,1998-08-21,RESOLVED,CHN_EXPLICIT_DATE,H2,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,British Virgin Islands,VGB,CHN,CHN-TUAN-19980821-053|CHN-TUVG-19980821-050,,MISSING,,MISSING,19238,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TUAN_ALL_ISL|CHN_CURRENT_TUVG_ALL_ISL,TUAN_all_isl.htm:storm_row:53|TUVG_all_isl.htm:storm_row:50,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL071998,AL071998,GEORGES,1998,1998-09-15,1998-10-01,1998-09-15,,H4,Very Strong,H4,Very Strong,1998-09-21,1998-09-21,1998-09-21,RESOLVED,CHN_EXPLICIT_DATE,H4,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,Anguilla,AIA,CHN,CHN-TQPF-19980921-051,,MISSING,,MISSING,10536,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:51,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL071998,AL071998,GEORGES,1998,1998-09-15,1998-10-01,1998-09-15,,H4,Very Strong,H4,Very Strong,1998-09-20,1998-09-29,1998-09-21,RESOLVED,CHN_DATE_WITHIN_EMDAT_WINDOW,H4,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,Antigua and Barbuda,ATG,BOTH,CHN-TABA-19980921-049|CHN-TAPA-19980921-053|EMDAT-1998-0383-ATG,,MISSING,2025,OBSERVED,72412,persons,,2.796498,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_TABA_ALL_ISL|CHN_CURRENT_TAPA_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,TABA_all_isl.htm:storm_row:49|TAPA_all_isl.htm:storm_row:53|row:238,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL071998,AL071998,GEORGES,1998,1998-09-15,1998-10-01,1998-09-15,,H4,Very Strong,H4,Very Strong,1998-09-20,1998-09-21,,INTERVAL_ONLY,EMDAT_DATE_WINDOW,H4,RESOLVED,MAX_HURDAT_CATEGORY_WITHIN_EMDAT_IMPACT_WINDOW,Very Strong,Bahamas,BHS,EMDAT,EMDAT-1998-0382-BHS,,MISSING,,MISSING,315368,persons,,,NOT_GENERATED_R6I_SCOPE,,,,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:263,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL071998,AL071998,GEORGES,1998,1998-09-15,1998-10-01,1998-09-15,,H4,Very Strong,H4,Very Strong,1998-09-20,1998-09-30,1998-09-23,RESOLVED,CHN_DATE_WITHIN_EMDAT_WINDOW,H3,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Strong,Haiti,HTI,BOTH,CHN-MTPP-19980923-034|EMDAT-1998-0380-HTI,12000,OBSERVED,12029,OBSERVED,8002143,persons,0.149960,0.150322,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_MTPP_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,MTPP_all_isl.htm:storm_row:34|row:228,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL071998,AL071998,GEORGES,1998,1998-09-15,1998-10-01,1998-09-15,,H4,Very Strong,H4,Very Strong,1998-09-20,1998-09-21,1998-09-21,RESOLVED,CHN_DATE_WITHIN_EMDAT_WINDOW,H4,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,Saint Kitts and Nevis,KNA,BOTH,CHN-TKNV-19980921-054|CHN-TKPK-19980921-051|EMDAT-1998-0382-KNA,10000,OBSERVED,10000,OBSERVED,43998,persons,22.728306,22.728306,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_TKNV_ALL_ISL|CHN_CURRENT_TKPK_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,TKNV_all_isl.htm:storm_row:54|TKPK_all_isl.htm:storm_row:51|row:264,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL071998,AL071998,GEORGES,1998,1998-09-15,1998-10-01,1998-09-15,,H4,Very Strong,H4,Very Strong,1998-09-21,1998-09-21,1998-09-21,RESOLVED,CHN_EXPLICIT_DATE,H4,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,Montserrat,MSR,CHN,CHN-TKMN-19980921-054,,MISSING,,MISSING,6302,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKMN_ALL_ISL,TKMN_all_isl.htm:storm_row:54,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
